"iso3","category","fuel","value"
"ERI","manufacturing","gas",1450
"ERI","manufacturing","hydro",2666.5
"ERI","manufacturing","nuclear",130
"ERI","manufacturing","oil",1450
"ERI","manufacturing","solar_csp",4663.79310344828
"ERI","manufacturing","solar_pv",8440
"ERI","manufacturing","wind_off",3740
"ERI","manufacturing","wind_on",7480
"ERI","oem","biomass",1840.76811594203
"ERI","oem","coal",476.190476190476
"ERI","oem","gas",314.055899908173
"ERI","oem","hydro",190.47619047619
"ERI","oem","nuclear",1113.15135426705
"ERI","oem","oil",314.055899908173
"ERI","oem","solar_csp",708.69986631016
"ERI","oem","solar_pv",2780
"ERI","oem","wind_off",645.161290322581
"ERI","oem","wind_on",645.161290322581
"ERI","refinery","oil",2.95908089832293
"ERI","refinery","trbiofuel",0.300664222521761
"ESH","construction","biomass",3627.31481481481
"ESH","construction","coal",1645.1272387743
"ESH","construction","gas",2361.33333333333
"ESH","construction","hydro",2765.81433797753
"ESH","construction","nuclear",1693.60795773856
"ESH","construction","oil",2361.33333333333
"ESH","construction","solar_csp",5181.81818181818
"ESH","construction","solar_pv",15400
"ESH","construction","wind_off",375
"ESH","construction","wind_on",750
"ESH","extraction","coal",42.4704040184181
"ESH","extraction","gas",0.92822966507177
"ESH","extraction","nuclear",12.0295555555556
"ESH","extraction","oil",4.68740031897927
"ESH","manufacturing","biomass",2686.53846153846
"ESH","manufacturing","coal",1020
"ESH","manufacturing","gas",1450
"ESH","manufacturing","hydro",2666.5
"ESH","manufacturing","nuclear",130
"ESH","manufacturing","oil",1450
"ESH","manufacturing","solar_csp",5100
"ESH","manufacturing","solar_pv",12600
"ESH","manufacturing","wind_off",1650
"ESH","manufacturing","wind_on",3300
"ESH","oem","biomass",1840.76811594203
"ESH","oem","coal",390.230117132633
"ESH","oem","gas",666.666666666667
"ESH","oem","hydro",296.227036069226
"ESH","oem","nuclear",1113.15135426705
"ESH","oem","oil",666.666666666667
"ESH","oem","solar_csp",533.636363636364
"ESH","oem","solar_pv",300
"ESH","oem","wind_off",200
"ESH","oem","wind_on",200
"ESH","refinery","oil",2.66358506623171
"ESH","refinery","trbiofuel",0.299595179907446
"ESP","construction","biomass",6155
"ESP","construction","coal",1725.33333333333
"ESP","construction","gas",1653.54761904762
"ESP","construction","hydro",3280.9424972194
"ESP","construction","nuclear",1672.47386759582
"ESP","construction","oil",1653.54761904762
"ESP","construction","solar_csp",13186
"ESP","construction","solar_pv",6060
"ESP","construction","wind_off",300
"ESP","construction","wind_on",600
"ESP","extraction","coal",29.1753588600395
"ESP","extraction","gas",8.61244019138756
"ESP","extraction","nuclear",7.178
"ESP","extraction","oil",14.3540669856459
"ESP","manufacturing","biomass",2650
"ESP","manufacturing","coal",1020
"ESP","manufacturing","gas",1450
"ESP","manufacturing","hydro",2708.25
"ESP","manufacturing","nuclear",130
"ESP","manufacturing","oil",1450
"ESP","manufacturing","solar_csp",4000
"ESP","manufacturing","solar_pv",21400
"ESP","manufacturing","wind_off",1875
"ESP","manufacturing","wind_on",3750
"ESP","oem","biomass",1985
"ESP","oem","coal",330
"ESP","oem","gas",221.632373113855
"ESP","oem","hydro",260.177419354839
"ESP","oem","nuclear",784.072437680685
"ESP","oem","oil",221.632373113855
"ESP","oem","solar_csp",989
"ESP","oem","solar_pv",1650
"ESP","oem","wind_off",330
"ESP","oem","wind_on",330
"ESP","refinery","oil",1.5207567537753
"ESP","refinery","trbiofuel",0.287124311153505
"EST","construction","biomass",6155
"EST","construction","coal",1725.33333333333
"EST","construction","gas",1653.54761904762
"EST","construction","hydro",3280.9424972194
"EST","construction","nuclear",1672.47386759582
"EST","construction","oil",1653.54761904762
"EST","construction","solar_csp",9593
"EST","construction","solar_pv",8630
"EST","construction","wind_off",1172.21212121212
"EST","construction","wind_on",1109.09090909091
"EST","extraction","coal",29.1753588600395
"EST","extraction","gas",8.61244019138756
"EST","extraction","nuclear",7.178
"EST","extraction","oil",14.3540669856459
"EST","manufacturing","biomass",2650
"EST","manufacturing","coal",1020
"EST","manufacturing","gas",1450
"EST","manufacturing","hydro",2708.25
"EST","manufacturing","nuclear",130
"EST","manufacturing","oil",1450
"EST","manufacturing","solar_csp",4000
"EST","manufacturing","solar_pv",13700
"EST","manufacturing","wind_off",1838.63636363636
"EST","manufacturing","wind_on",3531.81818181818
"EST","oem","biomass",1985
"EST","oem","coal",355.714285714286
"EST","oem","gas",221.632373113855
"EST","oem","hydro",260.177419354839
"EST","oem","nuclear",784.072437680685
"EST","oem","oil",221.632373113855
"EST","oem","solar_csp",544.5
"EST","oem","solar_pv",800.311613345074
"EST","oem","wind_off",322.987012987013
"EST","oem","wind_on",334.090909090909
"EST","refinery","oil",1.5207567537753
"EST","refinery","trbiofuel",0.287124311152314
"ETH","construction","biomass",3627.31481481481
"ETH","construction","coal",1428.57142857143
"ETH","construction","gas",2027.50303030303
"ETH","construction","hydro",2000
"ETH","construction","nuclear",1693.60795773856
"ETH","construction","oil",2027.50303030303
"ETH","construction","solar_csp",9862.93449197861
"ETH","construction","solar_pv",6153
"ETH","construction","wind_off",1540
"ETH","construction","wind_on",3080
"ETH","extraction","coal",42.4704040184181
"ETH","extraction","gas",9.44976076555024
"ETH","extraction","nuclear",12.0295555555556
"ETH","extraction","oil",9.44976076555024
"ETH","manufacturing","biomass",2686.53846153846
"ETH","manufacturing","coal",1020
"ETH","manufacturing","gas",1450
"ETH","manufacturing","hydro",2666.5
"ETH","manufacturing","nuclear",130
"ETH","manufacturing","oil",1450
"ETH","manufacturing","solar_csp",4663.79310344828
"ETH","manufacturing","solar_pv",8440
"ETH","manufacturing","wind_off",3740
"ETH","manufacturing","wind_on",7480
"ETH","oem","biomass",1840.76811594203
"ETH","oem","coal",476.190476190476
"ETH","oem","gas",314.055899908173
"ETH","oem","hydro",190.47619047619
"ETH","oem","nuclear",1113.15135426705
"ETH","oem","oil",314.055899908173
"ETH","oem","solar_csp",708.69986631016
"ETH","oem","solar_pv",2780
"ETH","oem","wind_off",645.161290322581
"ETH","oem","wind_on",645.161290322581
"ETH","refinery","oil",2.95908089832293
"ETH","refinery","trbiofuel",0.300664222521761
"FIN","construction","biomass",6155
"FIN","construction","coal",1725.33333333333
"FIN","construction","gas",1653.54761904762
"FIN","construction","hydro",3280.9424972194
"FIN","construction","nuclear",1672.47386759582
"FIN","construction","oil",1653.54761904762
"FIN","construction","solar_csp",9593
"FIN","construction","solar_pv",8630
"FIN","construction","wind_off",1172.21212121212
"FIN","construction","wind_on",1109.09090909091
"FIN","extraction","coal",29.1753588600395
"FIN","extraction","gas",8.61244019138756
"FIN","extraction","nuclear",7.178
"FIN","extraction","oil",14.3540669856459
"FIN","manufacturing","biomass",2650
"FIN","manufacturing","coal",1020
"FIN","manufacturing","gas",1450
"FIN","manufacturing","hydro",2708.25
"FIN","manufacturing","nuclear",130
"FIN","manufacturing","oil",1450
"FIN","manufacturing","solar_csp",4000
"FIN","manufacturing","solar_pv",13700
"FIN","manufacturing","wind_off",1838.63636363636
"FIN","manufacturing","wind_on",3531.81818181818
"FIN","oem","biomass",1985
"FIN","oem","coal",355.714285714286
"FIN","oem","gas",221.632373113855
"FIN","oem","hydro",260.177419354839
"FIN","oem","nuclear",784.072437680685
"FIN","oem","oil",221.632373113855
"FIN","oem","solar_csp",544.5
"FIN","oem","solar_pv",800.311613345074
"FIN","oem","wind_off",322.987012987013
"FIN","oem","wind_on",334.090909090909
"FIN","refinery","oil",1.5207567537753
"FIN","refinery","trbiofuel",0.287124311152314
"FJI","construction","biomass",1000
"FJI","construction","coal",1240
"FJI","construction","gas",2027.50303030303
"FJI","construction","hydro",1500
"FJI","construction","nuclear",1693.60795773856
"FJI","construction","oil",2027.50303030303
"FJI","construction","solar_csp",9862.93449197861
"FJI","construction","solar_pv",8700
"FJI","construction","wind_off",1100
"FJI","construction","wind_on",2200
"FJI","extraction","coal",4.73793253184075
"FJI","extraction","gas",3.11004784688995
"FJI","extraction","nuclear",5.48
"FJI","extraction","oil",10.198746812803
"FJI","manufacturing","biomass",2686.53846153846
"FJI","manufacturing","coal",1020
"FJI","manufacturing","gas",1450
"FJI","manufacturing","hydro",2666.5
"FJI","manufacturing","nuclear",130
"FJI","manufacturing","oil",1450
"FJI","manufacturing","solar_csp",4663.79310344828
"FJI","manufacturing","solar_pv",10809.5482295482
"FJI","manufacturing","wind_off",2863.58205953339
"FJI","manufacturing","wind_on",5684.02312599681
"FJI","oem","biomass",1000
"FJI","oem","coal",200
"FJI","oem","gas",100
"FJI","oem","hydro",229.806598407281
"FJI","oem","nuclear",1113.15135426705
"FJI","oem","oil",100
"FJI","oem","solar_csp",708.69986631016
"FJI","oem","solar_pv",130
"FJI","oem","wind_off",100
"FJI","oem","wind_on",100
"FJI","refinery","oil",2.95908089832293
"FJI","refinery","trbiofuel",0.401874798401575
"FLK","construction","biomass",3627.31481481481
"FLK","construction","coal",1645.1272387743
"FLK","construction","gas",2027.50303030303
"FLK","construction","hydro",2765.81433797753
"FLK","construction","nuclear",1693.60795773856
"FLK","construction","oil",2027.50303030303
"FLK","construction","solar_csp",9862.93449197861
"FLK","construction","solar_pv",8346.71095771549
"FLK","construction","wind_off",1194.93678227515
"FLK","construction","wind_on",2174.86741268727
"FLK","extraction","coal",64.2336920537982
"FLK","extraction","gas",8.04874660384131
"FLK","extraction","nuclear",12.0295555555556
"FLK","extraction","oil",10.198746812803
"FLK","manufacturing","biomass",2686.53846153846
"FLK","manufacturing","coal",1020
"FLK","manufacturing","gas",1450
"FLK","manufacturing","hydro",2666.5
"FLK","manufacturing","nuclear",130
"FLK","manufacturing","oil",1450
"FLK","manufacturing","solar_csp",4663.79310344828
"FLK","manufacturing","solar_pv",10809.5482295482
"FLK","manufacturing","wind_off",2863.58205953339
"FLK","manufacturing","wind_on",5684.02312599681
"FLK","oem","biomass",1840.76811594203
"FLK","oem","coal",390.230117132633
"FLK","oem","gas",314.055899908173
"FLK","oem","hydro",296.227036069226
"FLK","oem","nuclear",1113.15135426705
"FLK","oem","oil",314.055899908173
"FLK","oem","solar_csp",708.69986631016
"FLK","oem","solar_pv",1498.25724601181
"FLK","oem","wind_off",395.073064032741
"FLK","oem","wind_on",394.891028634402
"FLK","refinery","oil",2.95908089832293
"FLK","refinery","trbiofuel",0.28299301928518
"FRA","construction","biomass",6155
"FRA","construction","coal",1725.33333333333
"FRA","construction","gas",1653.54761904762
"FRA","construction","hydro",3280.9424972194
"FRA","construction","nuclear",1672.47386759582
"FRA","construction","oil",1653.54761904762
"FRA","construction","solar_csp",9593
"FRA","construction","solar_pv",8630
"FRA","construction","wind_off",3836
"FRA","construction","wind_on",600
"FRA","extraction","coal",29.1753588600395
"FRA","extraction","gas",8.61244019138756
"FRA","extraction","nuclear",7.178
"FRA","extraction","oil",14.3540669856459
"FRA","manufacturing","biomass",2650
"FRA","manufacturing","coal",1020
"FRA","manufacturing","gas",1450
"FRA","manufacturing","hydro",2708.25
"FRA","manufacturing","nuclear",130
"FRA","manufacturing","oil",1450
"FRA","manufacturing","solar_csp",4000
"FRA","manufacturing","solar_pv",13700
"FRA","manufacturing","wind_off",1875
"FRA","manufacturing","wind_on",3750
"FRA","oem","biomass",1985
"FRA","oem","coal",190
"FRA","oem","gas",221.632373113855
"FRA","oem","hydro",260.177419354839
"FRA","oem","nuclear",746.031746031746
"FRA","oem","oil",221.632373113855
"FRA","oem","solar_csp",544.5
"FRA","oem","solar_pv",800.311613345074
"FRA","oem","wind_off",400
"FRA","oem","wind_on",330
"FRA","refinery","oil",1.5207567537753
"FRA","refinery","trbiofuel",0.287124311153505
"FRO","construction","biomass",6155
"FRO","construction","coal",1645.1272387743
"FRO","construction","gas",2027.50303030303
"FRO","construction","hydro",2765.81433797753
"FRO","construction","nuclear",1672.47386759582
"FRO","construction","oil",2027.50303030303
"FRO","construction","solar_csp",9593
"FRO","construction","solar_pv",8630
"FRO","construction","wind_off",1172.21212121212
"FRO","construction","wind_on",1109.09090909091
"FRO","extraction","coal",29.1753588600395
"FRO","extraction","gas",8.61244019138756
"FRO","extraction","nuclear",12.0295555555556
"FRO","extraction","oil",14.3540669856459
"FRO","manufacturing","biomass",2650
"FRO","manufacturing","coal",1020
"FRO","manufacturing","gas",1450
"FRO","manufacturing","hydro",2666.5
"FRO","manufacturing","nuclear",130
"FRO","manufacturing","oil",1450
"FRO","manufacturing","solar_csp",4000
"FRO","manufacturing","solar_pv",13700
"FRO","manufacturing","wind_off",1838.63636363636
"FRO","manufacturing","wind_on",3531.81818181818
"FRO","oem","biomass",1985
"FRO","oem","coal",355.714285714286
"FRO","oem","gas",314.055899908173
"FRO","oem","hydro",260.177419354839
"FRO","oem","nuclear",784.072437680685
"FRO","oem","oil",314.055899908173
"FRO","oem","solar_csp",544.5
"FRO","oem","solar_pv",800.311613345074
"FRO","oem","wind_off",322.987012987013
"FRO","oem","wind_on",334.090909090909
"FRO","refinery","oil",1.5207567537753
"FRO","refinery","trbiofuel",0.287124311152314
"FSM","construction","biomass",1000
"FSM","construction","coal",1240
"FSM","construction","gas",2027.50303030303
"FSM","construction","hydro",1500
"FSM","construction","nuclear",1693.60795773856
"FSM","construction","oil",2027.50303030303
"FSM","construction","solar_csp",9862.93449197861
"FSM","construction","solar_pv",8700
"FSM","construction","wind_off",1100
"FSM","construction","wind_on",2200
"FSM","extraction","coal",4.73793253184075
"FSM","extraction","gas",3.11004784688995
"FSM","extraction","nuclear",5.48
"FSM","extraction","oil",10.198746812803
"FSM","manufacturing","biomass",2686.53846153846
"FSM","manufacturing","coal",1020
"FSM","manufacturing","gas",1450
"FSM","manufacturing","hydro",2666.5
"FSM","manufacturing","nuclear",130
"FSM","manufacturing","oil",1450
"FSM","manufacturing","solar_csp",4663.79310344828
"FSM","manufacturing","solar_pv",10809.5482295482
"FSM","manufacturing","wind_off",2863.58205953339
"FSM","manufacturing","wind_on",5684.02312599681
"FSM","oem","biomass",1000
"FSM","oem","coal",200
"FSM","oem","gas",100
"FSM","oem","hydro",229.806598407281
"FSM","oem","nuclear",1113.15135426705
"FSM","oem","oil",100
"FSM","oem","solar_csp",708.69986631016
"FSM","oem","solar_pv",130
"FSM","oem","wind_off",100
"FSM","oem","wind_on",100
"FSM","refinery","oil",2.95908089832293
"FSM","refinery","trbiofuel",0.401874798401575
"GAB","construction","biomass",3627.31481481481
"GAB","construction","coal",1428.57142857143
"GAB","construction","gas",2027.50303030303
"GAB","construction","hydro",2995.0013154433
"GAB","construction","nuclear",1693.60795773856
"GAB","construction","oil",2027.50303030303
"GAB","construction","solar_csp",9862.93449197861
"GAB","construction","solar_pv",6153
"GAB","construction","wind_off",1540
"GAB","construction","wind_on",3080
"GAB","extraction","coal",42.4704040184181
"GAB","extraction","gas",10.5263157894737
"GAB","extraction","nuclear",12.0295555555556
"GAB","extraction","oil",10.5263157894737
"GAB","manufacturing","biomass",2686.53846153846
"GAB","manufacturing","coal",1020
"GAB","manufacturing","gas",1450
"GAB","manufacturing","hydro",2666.5
"GAB","manufacturing","nuclear",130
"GAB","manufacturing","oil",1450
"GAB","manufacturing","solar_csp",4663.79310344828
"GAB","manufacturing","solar_pv",8440
"GAB","manufacturing","wind_off",3740
"GAB","manufacturing","wind_on",7480
"GAB","oem","biomass",1840.76811594203
"GAB","oem","coal",476.190476190476
"GAB","oem","gas",314.055899908173
"GAB","oem","hydro",190.47619047619
"GAB","oem","nuclear",1113.15135426705
"GAB","oem","oil",314.055899908173
"GAB","oem","solar_csp",708.69986631016
"GAB","oem","solar_pv",2780
"GAB","oem","wind_off",645.161290322581
"GAB","oem","wind_on",645.161290322581
"GAB","refinery","oil",2.95908089832293
"GAB","refinery","trbiofuel",0.300664222521761
"GBR","construction","biomass",2460
"GBR","construction","coal",1725.33333333333
"GBR","construction","gas",1653.54761904762
"GBR","construction","hydro",3280.9424972194
"GBR","construction","nuclear",1672.47386759582
"GBR","construction","oil",1653.54761904762
"GBR","construction","solar_csp",9593
"GBR","construction","solar_pv",8630
"GBR","construction","wind_off",2083.33333333333
"GBR","construction","wind_on",600
"GBR","extraction","coal",29.1753588600395
"GBR","extraction","gas",8.61244019138756
"GBR","extraction","nuclear",7.178
"GBR","extraction","oil",14.3540669856459
"GBR","manufacturing","biomass",2650
"GBR","manufacturing","coal",1020
"GBR","manufacturing","gas",1450
"GBR","manufacturing","hydro",2708.25
"GBR","manufacturing","nuclear",130
"GBR","manufacturing","oil",1450
"GBR","manufacturing","solar_csp",4000
"GBR","manufacturing","solar_pv",13700
"GBR","manufacturing","wind_off",1875
"GBR","manufacturing","wind_on",3750
"GBR","oem","biomass",870
"GBR","oem","coal",230
"GBR","oem","gas",221.632373113855
"GBR","oem","hydro",260.177419354839
"GBR","oem","nuclear",1400
"GBR","oem","oil",221.632373113855
"GBR","oem","solar_csp",544.5
"GBR","oem","solar_pv",800.311613345074
"GBR","oem","wind_off",267.857142857143
"GBR","oem","wind_on",330
"GBR","refinery","oil",1.5207567537753
"GBR","refinery","trbiofuel",0.287124311153505
"GEO","construction","biomass",3627.31481481481
"GEO","construction","coal",2696
"GEO","construction","gas",1490
"GEO","construction","hydro",3982.28992709055
"GEO","construction","nuclear",1693.60795773856
"GEO","construction","oil",1490
"GEO","construction","solar_csp",6000
"GEO","construction","solar_pv",3460
"GEO","construction","wind_off",1095
"GEO","construction","wind_on",2190
"GEO","extraction","coal",57.4164484931171
"GEO","extraction","gas",11.2289672560616
"GEO","extraction","nuclear",18.92
"GEO","extraction","oil",5.32874790925244
"GEO","manufacturing","biomass",2686.53846153846
"GEO","manufacturing","coal",1020
"GEO","manufacturing","gas",1450
"GEO","manufacturing","hydro",2666.5
"GEO","manufacturing","nuclear",130
"GEO","manufacturing","oil",1450
"GEO","manufacturing","solar_csp",4000
"GEO","manufacturing","solar_pv",10000
"GEO","manufacturing","wind_off",3157.5
"GEO","manufacturing","wind_on",6315
"GEO","oem","biomass",1840.76811594203
"GEO","oem","coal",180
"GEO","oem","gas",140
"GEO","oem","hydro",428.247321901348
"GEO","oem","nuclear",2000
"GEO","oem","oil",140
"GEO","oem","solar_csp",300
"GEO","oem","solar_pv",2700
"GEO","oem","wind_off",360
"GEO","oem","wind_on",360
"GEO","refinery","oil",5.13450653428546
"GEO","refinery","trbiofuel",0.224006731300894
"GGY","construction","biomass",6155
"GGY","construction","coal",1645.1272387743
"GGY","construction","gas",2027.50303030303
"GGY","construction","hydro",2765.81433797753
"GGY","construction","nuclear",1672.47386759582
"GGY","construction","oil",2027.50303030303
"GGY","construction","solar_csp",9593
"GGY","construction","solar_pv",8630
"GGY","construction","wind_off",1172.21212121212
"GGY","construction","wind_on",1109.09090909091
"GGY","extraction","coal",29.1753588600395
"GGY","extraction","gas",8.61244019138756
"GGY","extraction","nuclear",12.0295555555556
"GGY","extraction","oil",14.3540669856459
"GGY","manufacturing","biomass",2650
"GGY","manufacturing","coal",1020
"GGY","manufacturing","gas",1450
"GGY","manufacturing","hydro",2666.5
"GGY","manufacturing","nuclear",130
"GGY","manufacturing","oil",1450
"GGY","manufacturing","solar_csp",4000
"GGY","manufacturing","solar_pv",13700
"GGY","manufacturing","wind_off",1838.63636363636
"GGY","manufacturing","wind_on",3531.81818181818
"GGY","oem","biomass",1985
"GGY","oem","coal",355.714285714286
"GGY","oem","gas",314.055899908173
"GGY","oem","hydro",260.177419354839
"GGY","oem","nuclear",784.072437680685
"GGY","oem","oil",314.055899908173
"GGY","oem","solar_csp",544.5
"GGY","oem","solar_pv",800.311613345074
"GGY","oem","wind_off",322.987012987013
"GGY","oem","wind_on",334.090909090909
"GGY","refinery","oil",1.5207567537753
"GGY","refinery","trbiofuel",0.287124311152314
"GHA","construction","biomass",3627.31481481481
"GHA","construction","coal",1428.57142857143
"GHA","construction","gas",2027.50303030303
"GHA","construction","hydro",2995.0013154433
"GHA","construction","nuclear",1693.60795773856
"GHA","construction","oil",2027.50303030303
"GHA","construction","solar_csp",9862.93449197861
"GHA","construction","solar_pv",6153
"GHA","construction","wind_off",1608.01843317972
"GHA","construction","wind_on",3216.03686635945
"GHA","extraction","coal",42.4704040184181
"GHA","extraction","gas",9.44976076555024
"GHA","extraction","nuclear",12.0295555555556
"GHA","extraction","oil",9.44976076555024
"GHA","manufacturing","biomass",2686.53846153846
"GHA","manufacturing","coal",1020
"GHA","manufacturing","gas",1450
"GHA","manufacturing","hydro",2666.5
"GHA","manufacturing","nuclear",130
"GHA","manufacturing","oil",1450
"GHA","manufacturing","solar_csp",4663.79310344828
"GHA","manufacturing","solar_pv",8440
"GHA","manufacturing","wind_off",3740
"GHA","manufacturing","wind_on",7480
"GHA","oem","biomass",1840.76811594203
"GHA","oem","coal",476.190476190476
"GHA","oem","gas",314.055899908173
"GHA","oem","hydro",190.47619047619
"GHA","oem","nuclear",1113.15135426705
"GHA","oem","oil",314.055899908173
"GHA","oem","solar_csp",708.69986631016
"GHA","oem","solar_pv",2780
"GHA","oem","wind_off",645.161290322581
"GHA","oem","wind_on",645.161290322581
"GHA","refinery","oil",2.95908089832293
"GHA","refinery","trbiofuel",0.300664222521761
"GIB","construction","biomass",6155
"GIB","construction","coal",1645.1272387743
"GIB","construction","gas",2027.50303030303
"GIB","construction","hydro",2765.81433797753
"GIB","construction","nuclear",1672.47386759582
"GIB","construction","oil",2027.50303030303
"GIB","construction","solar_csp",9593
"GIB","construction","solar_pv",8630
"GIB","construction","wind_off",1172.21212121212
"GIB","construction","wind_on",1109.09090909091
"GIB","extraction","coal",29.1753588600395
"GIB","extraction","gas",8.61244019138756
"GIB","extraction","nuclear",12.0295555555556
"GIB","extraction","oil",14.3540669856459
"GIB","manufacturing","biomass",2650
"GIB","manufacturing","coal",1020
"GIB","manufacturing","gas",1450
"GIB","manufacturing","hydro",2666.5
"GIB","manufacturing","nuclear",130
"GIB","manufacturing","oil",1450
"GIB","manufacturing","solar_csp",4000
"GIB","manufacturing","solar_pv",13700
"GIB","manufacturing","wind_off",1838.63636363636
"GIB","manufacturing","wind_on",3531.81818181818
"GIB","oem","biomass",1985
"GIB","oem","coal",355.714285714286
"GIB","oem","gas",314.055899908173
"GIB","oem","hydro",260.177419354839
"GIB","oem","nuclear",784.072437680685
"GIB","oem","oil",314.055899908173
"GIB","oem","solar_csp",544.5
"GIB","oem","solar_pv",800.311613345074
"GIB","oem","wind_off",322.987012987013
"GIB","oem","wind_on",334.090909090909
"GIB","refinery","oil",1.5207567537753
"GIB","refinery","trbiofuel",0.287124311152314
"GIN","construction","biomass",3627.31481481481
"GIN","construction","coal",1428.57142857143
"GIN","construction","gas",2027.50303030303
"GIN","construction","hydro",2995.0013154433
"GIN","construction","nuclear",1693.60795773856
"GIN","construction","oil",2027.50303030303
"GIN","construction","solar_csp",9862.93449197861
"GIN","construction","solar_pv",6153
"GIN","construction","wind_off",1608.01843317972
"GIN","construction","wind_on",3216.03686635945
"GIN","extraction","coal",42.4704040184181
"GIN","extraction","gas",9.44976076555024
"GIN","extraction","nuclear",12.0295555555556
"GIN","extraction","oil",9.44976076555024
"GIN","manufacturing","biomass",2686.53846153846
"GIN","manufacturing","coal",1020
"GIN","manufacturing","gas",1450
"GIN","manufacturing","hydro",2666.5
"GIN","manufacturing","nuclear",130
"GIN","manufacturing","oil",1450
"GIN","manufacturing","solar_csp",4663.79310344828
"GIN","manufacturing","solar_pv",8440
"GIN","manufacturing","wind_off",3740
"GIN","manufacturing","wind_on",7480
"GIN","oem","biomass",1840.76811594203
"GIN","oem","coal",476.190476190476
"GIN","oem","gas",314.055899908173
"GIN","oem","hydro",190.47619047619
"GIN","oem","nuclear",1113.15135426705
"GIN","oem","oil",314.055899908173
"GIN","oem","solar_csp",708.69986631016
"GIN","oem","solar_pv",2780
"GIN","oem","wind_off",645.161290322581
"GIN","oem","wind_on",645.161290322581
"GIN","refinery","oil",2.95908089832293
"GIN","refinery","trbiofuel",0.300664222521761
"GLP","construction","biomass",3627.31481481481
"GLP","construction","coal",1645.1272387743
"GLP","construction","gas",2027.50303030303
"GLP","construction","hydro",2765.81433797753
"GLP","construction","nuclear",1693.60795773856
"GLP","construction","oil",2027.50303030303
"GLP","construction","solar_csp",9862.93449197861
"GLP","construction","solar_pv",8346.71095771549
"GLP","construction","wind_off",1194.93678227515
"GLP","construction","wind_on",2174.86741268727
"GLP","extraction","coal",64.2336920537982
"GLP","extraction","gas",8.04874660384131
"GLP","extraction","nuclear",12.0295555555556
"GLP","extraction","oil",10.198746812803
"GLP","manufacturing","biomass",2686.53846153846
"GLP","manufacturing","coal",1020
"GLP","manufacturing","gas",1450
"GLP","manufacturing","hydro",2666.5
"GLP","manufacturing","nuclear",130
"GLP","manufacturing","oil",1450
"GLP","manufacturing","solar_csp",4663.79310344828
"GLP","manufacturing","solar_pv",10809.5482295482
"GLP","manufacturing","wind_off",2863.58205953339
"GLP","manufacturing","wind_on",5684.02312599681
"GLP","oem","biomass",1840.76811594203
"GLP","oem","coal",390.230117132633
"GLP","oem","gas",314.055899908173
"GLP","oem","hydro",296.227036069226
"GLP","oem","nuclear",1113.15135426705
"GLP","oem","oil",314.055899908173
"GLP","oem","solar_csp",708.69986631016
"GLP","oem","solar_pv",1498.25724601181
"GLP","oem","wind_off",395.073064032741
"GLP","oem","wind_on",394.891028634402
"GLP","refinery","oil",2.95908089832293
"GLP","refinery","trbiofuel",0.28299301928518
"GMB","construction","biomass",3627.31481481481
"GMB","construction","coal",1428.57142857143
"GMB","construction","gas",2027.50303030303
"GMB","construction","hydro",2995.0013154433
"GMB","construction","nuclear",1693.60795773856
"GMB","construction","oil",2027.50303030303
"GMB","construction","solar_csp",9862.93449197861
"GMB","construction","solar_pv",6153
"GMB","construction","wind_off",1608.01843317972
"GMB","construction","wind_on",3216.03686635945
"GMB","extraction","coal",42.4704040184181
"GMB","extraction","gas",9.44976076555024
"GMB","extraction","nuclear",12.0295555555556
"GMB","extraction","oil",9.44976076555024
"GMB","manufacturing","biomass",2686.53846153846
"GMB","manufacturing","coal",1020
"GMB","manufacturing","gas",1450
"GMB","manufacturing","hydro",2666.5
"GMB","manufacturing","nuclear",130
"GMB","manufacturing","oil",1450
"GMB","manufacturing","solar_csp",4663.79310344828
"GMB","manufacturing","solar_pv",8440
"GMB","manufacturing","wind_off",3740
"GMB","manufacturing","wind_on",7480
"GMB","oem","biomass",1840.76811594203
"GMB","oem","coal",476.190476190476
"GMB","oem","gas",314.055899908173
"GMB","oem","hydro",190.47619047619
"GMB","oem","nuclear",1113.15135426705
"GMB","oem","oil",314.055899908173
"GMB","oem","solar_csp",708.69986631016
"GMB","oem","solar_pv",2780
"GMB","oem","wind_off",645.161290322581
"GMB","oem","wind_on",645.161290322581
"GMB","refinery","oil",2.95908089832293
"GMB","refinery","trbiofuel",0.300664222521761
"GNB","construction","biomass",3627.31481481481
"GNB","construction","coal",1428.57142857143
"GNB","construction","gas",2027.50303030303
"GNB","construction","hydro",2995.0013154433
"GNB","construction","nuclear",1693.60795773856
"GNB","construction","oil",2027.50303030303
"GNB","construction","solar_csp",9862.93449197861
"GNB","construction","solar_pv",6153
"GNB","construction","wind_off",1608.01843317972
"GNB","construction","wind_on",3216.03686635945
"GNB","extraction","coal",42.4704040184181
"GNB","extraction","gas",9.44976076555024
"GNB","extraction","nuclear",12.0295555555556
"GNB","extraction","oil",9.44976076555024
"GNB","manufacturing","biomass",2686.53846153846
"GNB","manufacturing","coal",1020
"GNB","manufacturing","gas",1450
"GNB","manufacturing","hydro",2666.5
"GNB","manufacturing","nuclear",130
"GNB","manufacturing","oil",1450
"GNB","manufacturing","solar_csp",4663.79310344828
"GNB","manufacturing","solar_pv",8440
"GNB","manufacturing","wind_off",3740
"GNB","manufacturing","wind_on",7480
"GNB","oem","biomass",1840.76811594203
"GNB","oem","coal",476.190476190476
